State / MCD,Final Dispensary Name,Disease,Occurrence,Reported Date,Month,District / Zone,IPD/OPD,State District,Final Zone
MCD Dispensary,Jwala heri Dispensary,"ENT(Ear, Nose, Throat)/ CSOM",135,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Acid Peptic Disease (APD),123,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Eye Disease,119,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Anaemia,115,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Upper Respectory Track Infection (URTI),102,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Dental Problem/ Caries/ Cavity,95,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Jwala heri Dispensary,Lower Respiratory Tract Infection (LRTI),41,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Malaria,28,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Malaria,4,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Malaria,3,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diarrhoea,25,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diarrhoea,33,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diarrhoea,19,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diarrhoea,37,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diarrhoea,41,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Hypertension,810,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Hypertension,771,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Hypertension,655,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Hypertension,648,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Hypertension,793,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diabetes,689,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diabetes,963,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diabetes,683,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diabetes,851,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Nangloi Polyclinic,Diabetes,802,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diarrhoea,354,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diarrhoea,404,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diarrhoea,324,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diarrhoea,362,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diarrhoea,387,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Hypertension,9,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Hypertension,8,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Hypertension,9,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Hypertension,8,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Hypertension,7,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diabetes,11,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diabetes,9,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diabetes,10,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diabetes,8,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Diabetes,9,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Typhoid,4,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Typhoid,3,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Typhoid,4,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Respiratory Infection,1435,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Influenza,643,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Viral Fever,527,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Gastritis,423,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Gastro Entritis (AGE),378,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Pyoderma,254,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Anaemia,197,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Conjunctivitis,132,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Fungal Infection,116,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Respiratory Infection,1675,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Influenza,786,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Viral Fever,637,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Gastritis,498,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Gastro Entritis (AGE),385,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Pyoderma,297,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Anaemia,245,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Conjunctivitis,158,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Fungal Infection,139,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Respiratory Infection,1406,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Influenza,617,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Viral Fever,525,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Pyoderma,432,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Gastritis,418,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Gastro Entritis (AGE),289,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Anaemia,173,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Fungal Infection,118,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Conjunctivitis,95,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Respiratory Infection,1486,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Influenza,675,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Viral Fever,576,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Gastritis,474,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Gastro Entritis (AGE),368,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Pyoderma,255,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Anaemia,182,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Fungal Infection,123,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Conjunctivitis,98,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Respiratory Infection,1529,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Influenza,612,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Viral Fever,512,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Gastritis,489,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Acute Gastro Entritis (AGE),326,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Pyoderma,234,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Anaemia,176,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Fungal Infection,114,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Pooth Kalan Disensary,Skin Disease/ Ringworm/ Scabies,95,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hepatitis A,11,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hepatitis A,5,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hepatitis A,3,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hepatitis A,4,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hepatitis A,6,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diarrhoea,145,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diarrhoea,130,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diarrhoea,99,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diarrhoea,67,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diarrhoea,58,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hypertension,40,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hypertension,46,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hypertension,42,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hypertension,50,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Hypertension,54,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diabetes,30,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diabetes,35,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diabetes,30,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diabetes,25,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Diabetes,40,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Typhoid,73,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Typhoid,74,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Typhoid,29,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Typhoid,35,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Typhoid,43,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Respiratory System,2119,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Viral Fever,1191,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic","ENT(Ear, Nose, Throat)/ CSOM",445,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Dental Problem/ Caries/ Cavity,295,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Pyrexia of unknown Origin (PUO),103,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Enteric fever,73,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Eye Disease,261,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Respiratory System,2035,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Viral Fever,1667,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic","ENT(Ear, Nose, Throat)/ CSOM",509,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Eye Disease,278,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Dental Problem/ Caries/ Cavity,426,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Pyrexia of unknown Origin (PUO),125,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Enteric fever,74,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Respiratory System,1470,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Viral Fever,790,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic","ENT(Ear, Nose, Throat)/ CSOM",375,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Eye Disease,248,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Dental Problem/ Caries/ Cavity,294,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Pyrexia of unknown Origin (PUO),48,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Enteric fever,29,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Respiratory System,1530,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Viral Fever,840,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic","ENT(Ear, Nose, Throat)/ CSOM",320,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Eye Disease,220,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Dental Problem/ Caries/ Cavity,248,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Pyrexia of unknown Origin (PUO),36,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Enteric fever,35,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Respiratory System,1615,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Viral Fever,615,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic","ENT(Ear, Nose, Throat)/ CSOM",395,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Eye Disease,270,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Dental Problem/ Caries/ Cavity,182,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Pyrexia of unknown Origin (PUO),59,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,"Lala Hans Raj Gupta, Rohini Polyclinic",Enteric fever,43,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Hypertension,60,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Hypertension,40,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Hypertension,36,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Hypertension,40,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Hypertension,48,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Diabetes,70,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Diabetes,51,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Diabetes,42,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Diabetes,47,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Diabetes,46,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Joint Pain/ Arthiritis,203,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Respiratory System,288,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Gastritis,120,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Skin Disease/ Ringworm/ Scabies,206,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Anaemia,40,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Joint Pain/ Arthiritis,195,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Viral Fever,188,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Respiratory System,277,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Gastritis,122,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Skin Disease/ Ringworm/ Scabies,202,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Anaemia,90,9/1/2016,September,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Joint Pain/ Arthiritis,200,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Viral Fever,190,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Respiratory System,371,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Gastritis,118,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Skin Disease/ Ringworm/ Scabies,92,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Anaemia,92,10/1/2016,October,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Joint Pain/ Arthiritis,198,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Viral Fever,185,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Respiratory System,363,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Gastritis,110,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Genitourinary Track Infection,82,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Anaemia,85,11/1/2016,November,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Joint Pain/ Arthiritis,195,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Viral Fever,180,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Respiratory System,353,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Gastritis,90,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Skin Disease/ Ringworm/ Scabies,70,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Anaemia,30,12/1/2016,December,Rohini,OPD,,Rohini
MCD Dispensary,Shakurpur Dispensary,Viral Fever,198,8/1/2016,August,Rohini,OPD,,Rohini
MCD Dispensary,Bara Hindu Rao Dispensary,Tuberculosis,9,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Tuberculosis,11,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Tuberculosis,6,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Tuberculosis,12,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Tuberculosis,7,12/1/2016,December,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diarrhoea,695,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diarrhoea,650,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diarrhoea,721,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diarrhoea,650,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diarrhoea,802,12/1/2016,December,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Hypertension,341,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Hypertension,325,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Hypertension,291,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Hypertension,294,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Hypertension,298,12/1/2016,December,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diabetes,350,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diabetes,360,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diabetes,345,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diabetes,346,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Bara Hindu Rao Dispensary,Diabetes,322,12/1/2016,December,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Diarrhoea,75,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Diarrhoea,101,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Diarrhoea,113,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Diarrhoea,107,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Diarrhoea,115,12/1/2016,December,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Hypertension,27,8/1/2016,August,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Hypertension,31,9/1/2016,September,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Hypertension,28,10/1/2016,October,Sadar Paharganj,OPD,,Sadar Paharganj
MCD Dispensary,Depty Ganj (F) Dispensary,Hypertension,33,11/1/2016,November,Sadar Paharganj,OPD,,Sadar Paharganj
